cycle,rank,fish_id,position_x,position_y,weight
2925,2,10,8.226299,6.902160,1947.835866
2925,2,11,8.097034,7.647295,3719.873635
2925,3,12,-5.493452,1.917213,2494.614359
2925,3,13,-7.116269,-0.296548,1681.049643
2925,3,14,8.360794,-7.819362,1893.692395
2925,3,15,-0.757515,14.433648,1.000000
2926,0,0,18.045964,16.417756,1.000000
2926,0,1,7.824435,3.418342,1.000000
2926,0,2,13.755543,7.846567,641.270829
2926,0,3,-9.893991,15.095225,1.000000
2926,1,4,0.528063,-6.071353,1110.060794
2926,1,5,-0.031052,10.272283,423.197584
2926,1,6,-13.366470,10.662258,2.737084
2926,1,7,-6.440025,6.020748,278.003663
2926,2,8,-10.479135,9.848115,660.157265
2926,2,9,0.638078,8.447128,1867.162782
2926,2,10,9.777037,7.986958,1947.216055
2926,2,11,9.658099,8.758696,3719.408855
2926,3,12,-1.922552,6.231745,2495.614359
2926,3,13,-5.599644,0.773422,1680.545019
2926,3,14,7.492712,-8.174339,1893.776578
2926,3,15,0.768641,15.597535,1.000000
2927,0,0,16.401724,15.068740,1.248568
2927,0,1,10.057243,3.041524,1.000000
2927,0,2,15.978393,7.494122,640.885079
2927,0,3,-7.771599,14.782458,1.000000
2927,1,4,2.714629,-6.507878,1109.907194
2927,1,5,2.164884,9.942627,420.794322
2927,1,6,-11.247063,10.313004,2.562340
2927,1,7,-4.292726,5.653145,276.491975
2927,2,8,-5.148322,7.815558,660.421493
2927,2,9,6.747135,9.230468,1868.162782
2927,2,10,9.413046,5.172519,1947.282780
2927,2,11,13.907887,4.540230,3719.464283
2927,3,12,0.238004,5.872305,2492.245453
2927,3,13,-3.440173,0.372762,1679.332239
2927,3,14,11.610537,-10.738273,1894.174538
2927,3,15,2.963493,15.242041,1.000000
2928,0,0,16.360432,12.257954,1.235284
2928,0,1,9.994814,0.205988,1.000000
2928,0,2,15.919371,4.684387,640.280390
2928,0,3,-7.875839,11.960499,1.000000
2928,1,4,-0.625047,-10.270896,1110.009627
2928,1,5,2.038455,7.133105,420.136724
2928,1,6,-11.406926,7.499238,2.230301
2928,1,7,-4.432313,2.830649,275.933933
2928,2,8,-5.310020,4.997343,659.715635
2928,2,9,5.927492,2.210832,1869.162782
2928,2,10,12.657334,0.801551,1947.447412
2928,2,11,15.500094,2.980523,3719.700146
2928,3,12,0.095766,3.050631,2490.170177
2928,3,13,-3.609984,-2.484300,1679.055143
2928,3,14,11.529836,-13.673658,1893.171976
2928,3,15,2.865718,12.450737,1.000000
2929,0,0,18.169888,8.683521,1.008140
2929,0,1,11.787267,-3.412413,1.000000
2929,0,2,17.743521,1.093444,640.229852
2929,0,3,-6.128138,8.379705,1.000000
2929,1,4,1.116810,-13.895857,1109.534000
2929,1,5,6.624985,0.541196,420.730033
2929,1,6,-12.366677,3.847129,2.337450
2929,1,7,-2.724390,-0.772260,275.286611
2929,2,8,-3.567629,1.407214,659.278599
2929,2,9,7.690002,-1.392418,1868.123753
2929,2,10,14.447224,-2.811138,1947.395923
2929,2,11,17.289320,-0.621470,3719.351573
2929,3,12,1.849307,-0.550316,2489.596589
2929,3,13,1.496912,-10.382660,1680.055143
2929,3,14,13.332258,-17.364557,1892.446452
2929,3,15,0.559508,4.961610,1.307192
2930,0,0,16.039012,10.535407,1.000000
2930,0,1,9.634788,-1.613226,1.000000
2930,0,2,15.603449,2.891393,640.134884
2930,0,3,-8.375607,10.198520,1.000000
2930,1,4,-1.103877,-12.151528,1109.250117
2930,1,5,1.562725,6.066349,420.756724
2930,1,6,-14.542252,5.674672,2.086568
2930,1,7,-6.768467,3.984497,276.286611
2930,2,8,-5.728088,3.233548,658.986140
2930,2,9,5.532199,0.436590,1867.369845
2930,2,10,8.648061,-5.000654,1947.609638
2930,2,11,15.155097,1.165662,3719.136632
2930,3,12,-0.388870,1.254263,2488.388693
2930,3,13,-0.673575,-8.605757,1679.502952
2930,3,14,11.198927,-15.586462,1891.942182
2930,3,15,-1.654303,6.768745,1.000000
2931,0,0,15.284653,12.191770,1.633562
2931,0,1,9.962964,-1.314411,1.000000
2931,0,2,15.943936,3.188120,640.050028
2931,0,3,-8.148122,10.508876,1.000000
2931,1,4,-0.831811,-11.905814,1107.421577
2931,1,5,1.834498,6.395595,416.526887
2931,1,6,-14.320768,6.000211,1.000000
2931,1,7,-6.492915,4.317614,272.133668
2931,2,8,-5.488341,3.555650,658.865623
2931,2,9,5.835790,0.734132,1863.622605
2931,2,10,8.963627,-4.725023,1946.697723
2931,2,11,15.496846,1.460808,3718.241789
2931,3,12,-0.132249,1.586232,2484.162294
2931,3,13,-0.429790,-8.345735,1673.111161
2931,3,14,12.730635,-15.698621,1892.942182
2931,3,15,-1.374923,7.109400,1.000000
2932,0,0,20.084544,13.693591,1.646250
2932,0,1,13.803613,0.147255,1.246455
2932,0,2,17.511619,3.026576,639.746130
2932,0,3,-6.682803,10.417345,1.000000
2932,1,4,0.690747,-12.132105,1106.882075
2932,1,5,3.369953,6.286945,415.342035
2932,1,6,-12.807814,5.866795,1.000000
2932,1,7,-4.960451,4.176740,269.960101
2932,2,8,-3.967067,3.387896,658.424111
2932,2,9,7.377730,0.587470,1862.021832
2932,2,10,13.814155,-1.518102,1947.042809
2932,2,11,15.459545,3.573700,3718.847637
2932,3,12,4.046098,-1.898068,2485.162294
2932,3,13,1.056453,-8.568426,1673.015270
2932,3,14,14.274114,-15.952047,1892.235633
2932,3,15,0.148288,6.952231,1.000000
2933,0,0,17.165778,12.573433,1.768773
2933,0,1,12.765681,2.408708,1.110497
2933,0,2,16.457895,5.307767,639.725013
2933,0,3,-7.766327,12.687700,1.000000
2933,1,4,-0.400268,-9.926834,1106.360917
2933,1,5,2.278523,8.609792,414.789575
2933,1,6,-13.958758,8.144789,1.000000
2933,1,7,-6.041706,6.488024,268.924283
2933,2,8,-5.090640,5.663969,658.302309
2933,2,9,6.298193,2.876123,1861.066405
2933,2,10,12.778613,0.762800,1946.783703
2933,2,11,14.407616,5.891060,3718.784860
2933,3,12,1.994690,3.351315,2486.162294
2933,3,13,-0.077195,-6.340739,1672.575245
2933,3,14,13.239412,-13.731881,1891.820042
2933,3,15,-0.954162,9.218485,1.000000
2934,0,0,15.876379,13.897679,1.992334
2934,0,1,11.934673,4.578465,1.000000
2934,0,2,15.619685,7.463956,639.496998
2934,0,3,-9.267853,17.683684,2.000000
2934,1,4,-3.988705,-5.261483,1106.502524
2934,1,5,1.358873,10.765612,413.660541
2934,1,6,-11.005825,12.522035,1.153449
2934,1,7,-6.946154,8.669911,266.041401
2934,2,8,-3.268848,10.856007,658.823103
2934,2,9,5.411923,5.033032,1859.427730
2934,2,10,11.904039,2.915487,1945.763231
2934,2,11,10.816122,10.636797,3719.083670
2934,3,12,0.856227,8.527152,2486.722947
2934,3,13,-1.000718,-4.227726,1671.309553
2934,3,14,8.646673,-10.660354,1892.758706
2934,3,15,1.692109,15.273555,1.017538
2935,0,0,15.305814,19.511866,2.387117
2935,0,1,13.261161,8.427685,1.689013
2935,0,2,16.698595,8.796914,639.351232
2935,0,3,-8.256167,19.044013,1.166964
2935,1,4,-2.958687,-3.963527,1106.273110
2935,1,5,6.289096,11.004382,414.660541
2935,1,6,-9.962464,13.861442,1.000000
2935,1,7,-5.955769,10.035497,265.387691
2935,2,8,-2.240480,12.224753,657.508696
2935,2,9,6.478353,6.372912,1856.315552
2935,2,10,13.004330,4.240617,1944.164770
2935,2,11,11.882009,11.978166,3718.419216
2935,3,12,1.885535,9.913522,2484.960371
2935,3,13,-1.589991,0.248140,1671.697564
2935,3,14,9.875666,-9.846142,1892.884954
2935,3,15,2.743226,16.640283,1.000000
2936,0,0,15.034535,18.629414,1.996073
2936,0,1,12.739862,7.788572,1.793101
2936,0,2,16.473432,7.887575,639.042249
2936,0,3,-8.465287,16.919191,1.442594
2936,1,4,-3.271291,-4.893710,1105.678617
2936,1,5,6.721336,6.658672,415.118095
2936,1,6,-10.276124,10.049185,1.192682
2936,1,7,-6.250613,9.131311,264.163543
2936,2,8,-2.551563,11.335507,656.558319
2936,2,9,6.185426,5.446739,1854.929425
2936,2,10,12.754957,3.299578,1943.952804
2936,2,11,11.940049,10.899480,3719.419216
2936,3,12,1.565811,8.998539,2483.366167
2936,3,13,-5.482228,0.221052,1672.086035
2936,3,14,9.596931,-10.894899,1892.041547
2936,3,15,2.449103,15.743781,1.000000
2937,0,0,15.212687,17.209449,1.564062
2937,0,1,12.731367,8.349598,2.136072
2937,0,2,14.315332,4.089312,640.042249
2937,0,3,-8.402245,15.480186,1.143896
2937,1,4,-6.907322,-4.373437,1105.800415
2937,1,5,6.852091,5.224909,415.115769
2937,1,6,-10.178744,8.618414,1.000000
2937,1,7,-3.434980,3.774136,264.853019
2937,2,8,-3.503170,10.844522,657.147858
2937,2,9,6.313016,4.005842,1853.354226
2937,2,10,10.124905,-2.256926,1944.181460
2937,2,11,12.102745,9.500290,3718.466660
2937,3,12,1.674489,7.591209,2482.552274
2937,3,13,-1.496729,-2.325272,1672.756248
2937,3,14,9.738463,-12.456884,1891.399280
2937,3,15,2.573088,14.368702,1.000000
2938,0,0,15.253079,15.066367,1.400799
2938,0,1,12.756618,6.142042,1.769371
2938,0,2,14.354387,1.880754,639.570001
2938,0,3,-8.474490,13.331600,1.000000
2938,1,4,-6.957526,-6.626827,1105.498574
2938,1,5,6.846960,3.017171,413.826332
2938,1,6,-10.205966,6.419584,1.000000
2938,1,7,-3.509265,1.562465,264.446405
2938,2,8,-3.542346,8.663932,656.854664
2938,2,9,6.303648,1.795626,1852.564462
2938,2,10,10.124020,-4.468044,1943.871823
2938,2,11,12.106010,7.318005,3717.736704
2938,3,12,1.620110,5.390367,2482.411222
2938,3,13,-1.601195,-6.882237,1673.756248
2938,3,14,9.748682,-14.727245,1891.316783
2938,3,15,5.171890,15.303603,1.012457
2939,0,0,15.935577,18.779972,1.507028
2939,0,1,11.352433,6.246675,2.225897
2939,0,2,10.214012,-0.469951,639.925674
2939,0,3,-9.047031,14.066078,1.000000
2939,1,4,-7.519286,-5.954109,1104.909301
2939,1,5,6.318530,3.712129,412.458979
2939,1,6,-12.181691,5.076476,1.223160
2939,1,7,-4.113270,2.263895,264.335042
2939,2,8,-4.072190,9.403529,656.519870
2939,2,9,5.773937,2.498758,1852.264146
2939,2,10,9.599576,-3.803585,1943.660035
2939,2,11,11.606563,8.076992,3717.601691
2939,3,12,1.910678,9.382397,2483.411222
2939,3,13,-2.205987,-6.192891,1673.526815
2939,3,14,9.239957,-14.152186,1890.629577
2939,3,15,3.009642,13.621580,1.112437
2940,0,0,15.912113,18.732670,12.952613
2940,0,1,11.295171,6.212351,26.192991
2940,0,2,10.195453,-0.469053,648.287116
2940,0,3,-8.972875,13.986061,8.567531
2940,1,4,-7.510690,-5.912510,1112.594646
2940,1,5,6.316758,3.701635,427.764368
2940,1,6,-12.124486,5.069849,2.223160
2940,1,7,-4.041227,2.255844,279.817563
2940,2,8,-4.023021,9.369816,665.572683
2940,2,9,5.771634,2.495533,1866.372882
2940,2,10,9.592259,-3.795876,1948.181178
2940,2,11,11.578736,8.017523,3727.278369
2940,3,12,1.910820,9.371359,2499.849357
2940,3,13,-2.188445,-6.150853,1710.648553
2940,3,14,9.208143,-14.093642,1906.016598
2940,3,15,3.017490,13.564067,3.352291
2941,0,0,18.167326,19.384366,12.817576
2941,0,1,13.566491,6.797232,24.743031
2941,0,2,12.505150,0.103600,647.661752
2941,0,3,-6.722291,14.634448,7.288299
2941,1,4,-7.061049,-2.557267,1112.795558
2941,1,5,8.583443,4.301568,425.970016
2941,1,6,-13.885502,8.505974,2.338952
2941,1,7,-1.789806,2.837093,279.299071
2941,2,8,2.011423,9.876030,666.572683
2941,2,9,8.034172,3.082083,1865.804354
2941,2,10,11.900840,-3.245758,1948.089522
2941,2,11,13.864868,8.598906,3725.954058
2941,3,12,4.161175,10.012078,2498.372941
2941,3,13,0.057260,-5.625891,1709.815553
2941,3,14,11.492065,-13.589289,1905.569450
2941,3,15,5.271976,14.194444,2.891006
2942,0,0,18.006911,20.395683,12.169746
2942,0,1,13.087369,8.801600,25.743031
2942,0,2,12.356266,1.034930,647.566405
2942,0,3,-6.961327,15.605019,6.651191
2942,1,4,-7.357056,-1.643826,1112.667733
2942,1,5,8.410741,5.243043,424.996927
2942,1,6,-14.069478,9.481218,2.097675
2942,1,7,-2.014333,3.770349,278.693935
2942,2,8,1.801264,10.814293,665.755534
2942,2,9,7.857858,4.021046,1865.734240
2942,2,10,11.724655,-2.344843,1947.942336
2942,2,11,13.702995,9.545251,3725.806049
2942,3,12,3.956628,11.034662,2497.662969
2942,3,13,-0.196624,-4.711460,1709.569990
2942,3,14,11.317285,-12.729261,1904.979516
2942,3,15,5.464821,15.748559,3.128094
2943,0,0,19.865817,21.084427,11.934675
2943,0,1,14.983463,9.431587,24.794513
2943,0,2,14.185061,1.645264,646.876957
2943,0,3,-5.202457,16.268178,6.541873
2943,1,4,-6.941750,-4.709216,1112.949972
2943,1,5,10.250025,5.863438,424.011819
2943,1,6,-9.214974,8.659901,2.407507
2943,1,7,2.417605,6.626745,279.693935
2943,2,8,3.868031,13.965025,665.956546
2943,2,9,11.480172,2.889763,1865.790735
2943,2,10,13.575732,-1.750195,1947.605699
2943,2,11,15.589995,10.218778,3725.433933
2943,3,12,5.770270,11.722431,2496.018011
2943,3,13,1.606673,-4.131850,1709.122838
2943,3,14,13.174993,-12.118729,1904.357130
2943,3,15,7.290269,16.428338,2.846136
2944,0,0,15.223396,25.623378,12.013781
2944,0,1,13.895633,16.404235,25.794513
2944,0,2,13.382280,4.498449,646.702478
2944,0,3,-7.367453,16.647179,6.552804
2944,1,4,-7.766401,-1.867595,1112.703452
2944,1,5,8.374963,10.181312,424.233201
2944,1,6,-10.032566,11.556675,2.357999
2944,1,7,1.542012,9.489845,279.027043
2944,2,8,3.038762,16.904285,665.939516
2944,2,9,10.679266,5.737273,1865.390390
2944,2,10,12.767749,1.091813,1947.347434
2944,2,11,12.966247,12.920663,3725.667877
2944,3,12,4.937604,14.596637,2495.814418
2944,3,13,0.778362,-1.303580,1708.062812
2944,3,14,12.376119,-9.360602,1904.105563
2944,3,15,6.470536,19.374075,2.546413
2945,0,0,17.897995,20.050012,12.204456
2945,0,1,13.113299,14.404854,23.931608
2945,0,2,12.611287,2.452468,645.555175
2945,0,3,-5.289064,13.723286,6.727031
2945,1,4,-8.659649,-3.916648,1111.556993
2945,1,5,5.318526,5.280012,424.980366
2945,1,6,-10.848966,9.512221,1.285171
2945,1,7,0.722106,7.447281,276.898471
2945,2,8,2.207052,14.916393,665.351821
2945,2,9,9.878461,3.676300,1863.979425
2945,2,10,14.483904,2.011071,1947.677635
2945,2,11,12.195265,10.917864,3723.826581
2945,3,12,4.112464,12.594999,2490.438238
2945,3,13,-0.098362,-3.400876,1707.767280
2945,3,14,9.291948,-14.497602,1905.105563
2945,3,15,5.666531,17.387425,1.307198
2946,0,0,17.352065,19.034334,6.489317
2946,0,1,12.579628,13.363008,6.170165
2946,0,2,12.066993,1.402899,643.533180
2946,0,3,-8.491779,10.962309,7.727031
2946,1,4,-7.089694,-6.666578,1111.658230
2946,1,5,4.173334,5.523760,425.878265
2946,1,6,-10.839404,5.704946,1.814977
2946,1,7,0.129166,6.415493,276.624136
2946,2,8,1.634220,13.898989,662.589176
2946,2,9,9.336928,2.625242,1860.832666
2946,2,10,13.976705,0.945908,1946.759753
2946,2,11,11.648401,9.890572,3720.113812
2946,3,12,6.058186,9.431840,2490.830167
2946,3,13,-0.670362,-4.499393,1699.593279
2946,3,14,8.748251,-15.567440,1898.009870
2946,3,15,5.102757,16.355428,1.000000
2947,0,0,19.454025,20.170746,6.330281
2947,0,1,14.678403,14.461089,5.553300
2947,0,2,14.152078,2.426122,642.973158
2947,0,3,-6.422019,12.032279,7.405636
2947,1,4,-5.088717,-5.647709,1111.414878
2947,1,5,6.241602,6.553821,425.137688
2947,1,6,-8.855665,6.728485,1.503113
2947,1,7,2.177120,7.445203,276.055760
2947,2,8,3.688957,15.004780,662.495118
2947,2,9,11.415512,3.651866,1860.663529
2947,2,10,14.892295,4.595498,1947.044485
2947,2,11,17.626580,10.598895,3720.227393
2947,3,12,8.131856,10.510926,2490.181675
2947,3,13,4.439915,-3.096138,1700.593279
2947,3,14,12.155283,-12.674070,1898.332046
2947,3,15,7.171835,17.454575,1.000000
2948,0,0,18.171036,21.056127,5.644806
2948,0,1,13.383476,15.327268,3.748595
2948,0,2,8.922740,5.075817,643.015168
2948,0,3,-10.156561,11.958264,7.636347
2948,1,4,-4.095682,-5.247902,1111.624345
2948,1,5,4.485845,8.217848,426.137688
2948,1,6,-10.192309,7.521236,1.239251
2948,1,7,0.849599,8.247574,273.459205
2948,2,8,-0.564810,17.144903,663.299323
2948,2,9,10.107982,4.424464,1860.205069
2948,2,10,13.589684,5.377513,1946.837601
2948,2,11,16.354063,11.416581,3719.529171
2948,3,12,6.815092,11.303864,2488.104786
2948,3,13,3.124871,-2.392395,1699.874959
2948,3,14,10.853603,-11.940708,1895.094564
2948,3,15,5.860473,18.316293,1.000000
2949,0,0,16.236570,20.116253,4.735463
2949,0,1,11.464977,14.381172,1.000000
2949,0,2,3.707302,4.160092,643.967957
2949,0,3,-12.102650,11.007062,7.041528
2949,1,4,-4.581992,-3.204534,1111.651035
2949,1,5,2.501027,7.248806,422.726204
2949,1,6,-12.269092,6.548279,1.000000
2949,1,7,-1.151805,7.262959,271.602537
2949,2,8,-2.522499,16.223849,662.956059
2949,2,9,8.168016,3.432075,1859.202743
2949,2,10,11.661586,4.392885,1946.324736
2949,2,11,13.688344,8.349266,3720.529171
2949,3,12,4.857837,10.363856,2485.190152
2949,3,13,1.120470,-3.455823,1699.192064
2949,3,14,8.915851,-12.958056,1892.745092
2949,3,15,3.906126,17.355881,1.000000
2950,0,0,12.393470,19.162887,3.537855
2950,0,1,7.604969,13.395501,1.000000
2950,0,2,-0.162255,3.107890,641.683382
2950,0,3,-16.023171,9.982779,3.025134
2950,1,4,-8.470936,-4.299218,1109.562658
2950,1,5,2.583903,7.741166,422.759516
2950,1,6,-16.276581,5.504385,1.000000
2950,1,7,-5.078366,6.233090,269.012323
2950,2,8,-6.427959,15.231974,661.699382
2950,2,9,0.132258,1.234140,1860.202743
2950,2,10,7.797001,3.341631,1943.338675
2950,2,11,9.841077,7.304515,3718.165931
2950,3,12,0.943671,9.371631,2483.323965
2950,3,13,-2.830834,-4.550384,1693.507669
2950,3,14,5.038298,-14.074102,1888.998654
2950,3,15,0.015473,16.359080,1.000000
2951,0,0,11.684379,21.612223,3.016720
2951,0,1,6.875240,15.861338,1.000000
2951,0,2,-2.334278,2.986361,642.018671
2951,0,3,-16.777047,12.427112,2.412676
2951,1,4,-9.266007,-1.882472,1109.436949
2951,1,5,1.848007,10.208201,421.773615
2951,1,6,-17.058601,7.977908,1.000000
2951,1,7,-5.844169,8.691631,267.867427
2951,2,8,-7.221768,17.741293,660.740007
2951,2,9,-0.617835,3.674468,1859.985448
2951,2,10,7.075851,5.794698,1943.287677
2951,2,11,9.112915,9.794616,3717.728140
2951,3,12,0.197860,11.861737,2482.065040
2951,3,13,-3.599189,-2.149194,1692.089739
2951,3,14,3.818858,-7.556193,1889.998654
2951,3,15,-0.729691,18.809298,1.000000
2952,0,0,12.603091,22.700389,2.869461
2952,0,1,7.818053,16.912598,1.000000
2952,0,2,-1.377856,4.092768,641.916652
2952,0,3,-18.812211,14.573694,2.473053
2952,1,4,-6.579302,3.263319,1109.805682
2952,1,5,5.507798,10.657731,422.069478
2952,1,6,-16.028804,9.070512,1.000000
2952,1,7,-5.532029,9.165039,267.975140
2952,2,8,-6.224127,18.814180,660.614686
2952,2,9,0.348629,4.779419,1859.744370
2952,2,10,7.982946,6.895347,1943.066905
2952,2,11,10.048595,10.852543,3717.418270
2952,3,12,-0.389683,14.949806,2482.533228
2952,3,13,-0.899785,-0.737370,1693.089739
2952,3,14,4.762322,-6.359225,1889.335888
2952,3,15,0.233994,19.909067,1.000000
2953,0,0,14.892715,21.784484,2.705335
2953,0,1,10.139733,16.000775,1.000000
2953,0,2,2.753070,3.534004,642.005964
2953,0,3,-16.645295,13.589221,2.282066
2953,1,4,-4.345330,2.236073,1109.730019
2953,1,5,7.782087,9.679793,422.046282
2953,1,6,-13.779533,8.085385,1.000000
2953,1,7,0.193719,6.416488,268.975140
2953,2,8,-3.987578,17.883311,660.265574
2953,2,9,2.621518,3.779216,1859.356601
2953,2,10,10.266395,5.897768,1942.938304
2953,2,11,8.767617,12.122960,3717.615607
2953,3,12,1.878848,13.964102,2482.445930
2953,3,13,1.367740,-1.787128,1691.717981
2953,3,14,7.066901,-7.377950,1889.250305
2953,3,15,2.505401,18.959135,1.000000
2954,0,0,14.032932,20.263681,3.031587
2954,0,1,10.308851,16.953468,1.000000
2954,0,2,2.907561,4.448223,638.477152
2954,0,3,-16.529642,14.540060,2.132702
2954,1,4,-4.214045,3.141877,1106.938666
2954,1,5,7.965606,10.605641,415.418773
2954,1,6,-13.739955,9.011112,1.000000
2954,1,7,0.355877,7.335177,265.485448
2954,2,8,-5.245853,20.159328,661.265574
2954,2,9,2.781969,4.690815,1857.658688
2954,2,10,10.467103,6.816253,1940.445785
2954,2,11,8.934508,13.095581,3716.589800
2954,3,12,3.576851,17.954391,2482.725964
2954,3,13,1.526748,-0.926238,1685.163471
2954,3,14,7.251714,-6.508363,1883.700077
2954,3,15,6.682469,21.048270,1.411020
2955,0,0,12.125862,19.477813,2.566134
2955,0,1,4.587570,16.314207,2.000000
2955,0,2,0.979066,3.569527,635.600727
2955,0,3,-18.557133,13.683947,1.454156
2955,1,4,-6.176236,2.247541,1105.363225
2955,1,5,6.054025,9.763905,412.888418
2955,1,6,-19.049447,11.313786,1.535654
2955,1,7,-1.598576,6.468195,260.787183
2955,2,8,-7.212812,19.295072,661.050471
2955,2,9,-2.415221,0.052010,1857.844999
2955,2,10,10.643980,3.961334,1941.063133
2955,2,11,5.651932,8.745455,3717.330597
2955,3,12,1.630495,17.161235,2479.986876
2955,3,13,-0.421433,-1.795740,1681.288992
2955,3,14,5.331883,-7.472191,1881.911526
2955,3,15,4.761328,20.254801,1.000000
2956,0,0,10.505710,18.722745,1.000000
2956,0,1,2.939691,15.597944,1.000000
2956,0,2,-0.672055,2.764516,624.066927
2956,0,3,-20.313803,12.903241,1.000000
2956,1,4,-7.835215,1.429521,1092.994844
2956,1,5,4.406647,8.991503,403.455518
2956,1,6,-20.803036,10.531788,1.000000
2956,1,7,-3.267849,5.669510,241.904299
2956,2,8,-8.941523,18.524775,644.320303
2956,2,9,-4.080934,-0.752937,1856.846038
2956,2,10,7.379197,2.356772,1942.063133
2956,2,11,4.010883,7.964187,3709.516384
2956,3,12,-0.028277,16.455828,2473.014471
2956,3,13,-2.088437,-2.640809,1635.862806
2956,3,14,3.686071,-8.375636,1854.219077
2956,3,15,3.113394,19.469103,1.000000
2957,0,0,14.224881,21.513199,1.000000
2957,0,1,6.601486,18.478299,1.000000
2957,0,2,2.977128,5.538790,623.932514
2957,0,3,-16.772919,15.683631,1.000000
2957,1,4,-4.221942,4.198852,1092.277477
2957,1,5,8.042468,11.819407,402.782651
2957,1,6,-20.100292,12.060393,1.084790
2957,1,7,4.566323,11.581265,242.904299
2957,2,8,-5.313451,21.407571,643.195840
2957,2,9,-0.449755,2.011891,1856.508934
2957,2,10,11.067182,5.130657,1941.410888
2957,2,11,7.657273,10.774222,3709.209250
2957,3,12,3.619405,19.233124,2472.108273
2957,3,13,1.545802,0.082567,1633.549999
2957,3,14,7.363825,-5.643413,1852.309225
2957,3,15,6.748833,22.282768,1.000000
2958,0,0,11.365761,21.393784,1.000000
2958,0,1,3.695997,18.349532,1.000000
2958,0,2,0.059315,5.322335,623.464478
2958,0,3,-19.768759,15.486551,1.000000
2958,1,4,-7.175819,3.983173,1091.900554
2958,1,5,5.149205,11.643983,401.109476
2958,1,6,-18.997653,8.423304,1.293212
2958,1,7,1.646814,11.380885,242.209740
2958,2,8,-8.282010,21.273405,642.551859
2958,2,9,-3.399254,1.794087,1856.488672
2958,2,10,4.093100,4.472093,1942.410888
2958,2,11,1.210378,12.385996,3709.673362
2958,3,12,0.695829,19.043053,2471.579111
2958,3,13,-1.384041,-0.154281,1632.906446
2958,3,14,4.456050,-5.898582,1851.410174
2958,3,15,3.840114,22.165105,1.000000
2959,0,0,11.772305,21.916287,1.000000
2959,0,1,4.092924,18.825498,1.000000
2959,0,2,0.452081,5.756275,621.093995
2959,0,3,-19.486389,15.963773,1.000000
2959,1,4,-7.860371,8.391044,1092.453330
2959,1,5,5.553653,12.115917,400.061704
2959,1,6,-18.706134,8.872392,1.000000
2959,1,7,2.050424,11.843311,239.945510
2959,2,8,-7.913284,21.806611,642.096285
2959,2,9,0.267441,2.535475,1857.258001
2959,2,10,4.514602,4.892188,1941.312703
2959,2,11,1.607124,12.838023,3708.108459
2959,3,12,2.218182,18.079551,2472.155044
2959,3,13,-2.456345,-0.078193,1633.906446
2959,3,14,4.859000,-5.558731,1850.027093
2959,3,15,4.240296,22.642481,1.000000
2960,0,0,11.499410,25.648616,1.000000
2960,0,1,3.777187,22.588802,1.000000
2960,0,2,-1.042574,13.241209,622.093995
2960,0,3,-19.916855,19.666468,1.000000
2960,1,4,-8.234501,12.093038,1092.236569
2960,1,5,5.256046,15.806461,398.772328
2960,1,6,-17.881054,16.578794,1.216372
2960,1,7,1.735591,15.536470,238.173523
2960,2,8,-8.234191,25.584436,641.811883
2960,2,9,-0.056536,6.208507,1857.072178
2960,2,10,4.200538,8.571618,1940.434692
2960,2,11,3.779099,19.716227,3708.933891
2960,3,12,1.909907,21.789696,2471.881862
2960,3,13,-2.782119,3.541416,1629.582953
2960,3,14,1.492535,2.143084,1850.679239
2960,3,15,3.928786,26.330401,1.000000
2961,0,0,17.541935,22.581795,1.583936
2961,0,1,6.768777,21.135296,1.000000
2961,0,2,1.923718,11.741828,618.528169
2961,0,3,-17.057146,18.183226,1.000000
2961,1,4,-5.303781,10.584272,1091.087244
2961,1,5,8.239711,14.310410,394.397187
2961,1,6,-14.916704,15.096322,1.000000
2961,1,7,4.707238,14.047751,233.723759
2961,2,8,-5.269778,24.097071,640.850062
2961,2,9,2.915801,4.707032,1856.078753
2961,2,10,7.207853,7.033480,1938.064734
2961,2,11,6.775251,18.261501,3703.853335
2961,3,12,9.126158,19.088874,2472.120896
2961,3,13,0.182118,1.948635,1617.234187
2961,3,14,4.459856,0.559209,1846.369963
2961,3,15,9.561879,23.358364,2.000000
2962,0,0,16.830649,20.770739,1.308423
2962,0,1,6.005628,19.338895,1.000000
2962,0,2,1.130766,9.889089,617.866080
2962,0,3,-17.961423,16.351797,1.000000
2962,1,4,-6.140161,8.720294,1090.817643
2962,1,5,7.474528,12.462477,393.694824
2962,1,6,-15.788626,13.250083,1.000000
2962,1,7,3.935026,12.200397,233.593737
2962,2,8,-5.509869,18.816854,641.059692
2962,2,9,2.129189,2.854521,1855.803808
2962,2,10,5.477474,4.708871,1939.064734
2962,2,11,6.020599,16.463280,3703.341447
2962,3,12,6.175551,15.765704,2472.227855
2962,3,13,-1.266193,-3.963899,1617.763360
2962,3,14,3.687416,-1.333833,1845.274363
2962,3,15,8.822889,21.532380,1.750289
2963,0,0,15.487787,17.166160,1.000000
2963,0,1,4.628128,15.758044,1.000000
2963,0,2,-0.260577,6.274168,614.433327
2963,0,3,-19.357986,12.747503,1.000000
2963,1,4,-7.544023,5.087890,1088.714131
2963,1,5,6.106358,8.854069,393.003147
2963,1,6,-17.193604,9.649047,1.000000
2963,1,7,2.545616,8.592068,232.316603
2963,2,8,-8.329115,11.613381,642.059692
2963,2,9,0.723106,-0.806714,1853.977405
