WORLD_SIZE,FISHES_COUNT,ELAPSED_TIME,MEAN,SD
1,64,5.332694,43.813528,52.069448
2,64,2.162696,185.300773,152.122187
4,64,0.955326,275.536624,124.510804
8,64,0.487296,280.812164,123.045724
16,64,0.301016,263.629656,85.745450
32,64,0.260646,246.957914,132.618884
64,64,0.451596,231.510026,72.699803
